,,,,,generation,run1,run2,run2,run3,run3,run1,run1,run2,run2,run3,run3
628,0.978612996,0.292358945,0,0.78612996,628,0.980423512,0.376709028,0.527388095,0.380504663,0.528557738,0,0,2,1,2,1
629,0.529460913,0.290360884,1,0.794609127,629,0.980423512,0.527490179,0.527490179,0.38053244,0.528557738,1,0,1,1,2,1
630,0.977534623,0.296184157,0,0.77534623,630,0.980423512,0.37760625,0.527490179,0.380435218,0.528557738,0,0,2,1,2,1
631,0.979095635,0.302299585,0,0.790956349,631,0.980423512,0.526073512,0.527490179,0.380501885,0.528557738,0,0,1,1,2,1
632,0.977584623,0.289692146,0,0.77584623,632,0.980423512,0.52669752,0.527490179,0.380490774,0.528557738,0,0,1,1,2,1
633,0.529893254,0.300656513,1,0.79893254,633,0.980423512,0.524897297,0.527490179,0.380421329,0.528557738,1,0,1,1,2,1
634,0.978610516,0.303833135,0,0.786105159,634,0.980423512,0.52557004,0.527490179,0.380579663,0.528557738,0,0,1,1,2,1
635,0.977904762,0.304058911,0,0.779047619,635,0.980423512,0.526862698,0.527490179,0.38062252,0.528557738,0,0,1,1,2,1
636,0.977904762,0.338321101,0,0.779047619,636,0.980423512,0.37804127,0.527490179,0.380504663,0.528557738,0,0,2,1,2,1
637,0.97855496,0.32485476,0,0.785549603,637,0.980423512,0.375385094,0.527490179,0.380504663,0.528557738,0,0,2,1,2,1
638,0.978086409,0.308906501,0,0.780864087,638,0.980423512,0.378027381,0.527490179,0.380625694,0.528557738,0,0,2,1,2,1
639,0.978408631,0.336566528,0,0.78408631,639,0.980423512,0.374143328,0.527490179,0.380504663,0.528557738,0,0,2,1,2,1
640,0.977662599,0.315458781,0,0.776625992,640,0.980423512,0.376779365,0.527490179,0.380893552,0.528557738,0,0,2,1,2,1
641,0.979095635,0.31998325,0,0.790956349,641,0.980423512,0.376039782,0.527490179,0.380997718,0.528557738,0,0,2,1,2,1
642,0.978822222,0.315314397,0,0.788222222,642,0.980423512,0.37539494,0.527490179,0.380962996,0.528557738,0,0,2,1,2,1
643,0.979121627,0.322885696,0,0.79121627,643,0.980423512,0.525193924,0.527490179,0.381129663,0.528557738,0,0,1,1,2,1
644,0.979284127,0.332721777,0,0.79284127,644,0.980423512,0.375101959,0.527490179,0.380504663,0.528557738,0,0,2,1,2,1
645,0.97995873,0.351964228,0,0.799587302,645,0.980423512,0.372939087,0.527490179,0.380664385,0.528557738,0,0,2,1,2,1
646,0.979095635,0.353016719,0,0.790956349,646,0.980423512,0.374615451,0.527490179,0.380504663,0.528557738,0,0,2,1,2,1
647,0.979012798,0.343545793,0,0.790127976,647,0.980423512,0.377166146,0.527490179,0.380504663,0.528557738,0,0,2,1,2,1
648,0.979221627,0.336666851,0,0.79221627,648,0.980423512,0.377193924,0.527490179,0.38139752,0.528557738,0,0,2,1,2,1
649,0.979252579,0.332266184,0,0.792525794,649,0.980423512,0.523808135,0.527490179,0.381386607,0.528557738,0,0,1,1,2,1
650,0.979596131,0.333336367,0,0.79596131,650,0.980423512,0.524384524,0.527490179,0.380581052,0.528557738,0,0,1,1,2,1
651,0.980679464,0.309418628,0,0.806794643,651,0.980679464,0.376935218,0.527490179,0.380760218,0.528557738,0,0,2,1,2,1
652,0.979169544,0.316923588,0,0.791695437,652,0.980679464,0.527128571,0.527490179,0.380760218,0.528557738,0,0,1,1,2,1
653,0.977852579,0.300970108,0,0.778525794,653,0.980679464,0.376376587,0.527490179,0.380760218,0.528557738,0,0,2,1,2,1
654,0.979244544,0.292509215,0,0.792445437,654,0.980679464,0.37618936,0.527490179,0.380760218,0.528557738,0,0,2,1,2,1
655,0.979296627,0.304814546,0,0.79296627,655,0.980679464,0.525615055,0.527490179,0.380579663,0.528557738,0,0,1,1,2,1
656,0.979854663,0.311438003,0,0.798546627,656,0.980679464,0.525024702,0.527490179,0.380843552,0.528557738,0,0,1,1,2,1
657,0.979837302,0.307351409,0,0.798373016,657,0.980679464,0.376167138,0.527490179,0.380412996,0.528557738,0,0,2,1,2,1
658,0.980078373,0.310046266,0,0.80078373,658,0.980679464,0.374126959,0.527490179,0.380412996,0.528557738,0,0,2,1,2,1
659,0.980078373,0.301102395,0,0.80078373,659,0.980679464,0.523509722,0.527490179,0.380579663,0.528557738,0,0,1,1,2,1
660,0.981373909,0.319367975,0,0.813739087,660,0.981373909,0.375610119,0.527490179,0.379508234,0.528557738,0,0,2,1,2,1
661,0.980078373,0.339016733,0,0.80078373,661,0.981373909,0.524809028,0.527490179,0.380412996,0.528557738,0,0,1,1,2,1
662,0.980141071,0.362430498,0,0.801410714,662,0.981373909,0.377169246,0.527490179,0.379354067,0.528557738,0,0,2,1,2,1
663,0.980583829,0.365810913,0,0.805838294,663,0.981373909,0.375221329,0.527490179,0.380647619,0.528557738,0,0,2,1,2,1
664,0.980106151,0.365148942,0,0.801061508,664,0.981373909,0.526302083,0.527490179,0.381491468,0.528557738,0,0,1,1,2,1
665,0.980217163,0.387848097,0,0.802171627,665,0.981373909,0.524754861,0.527490179,0.380818849,0.528557738,0,0,1,1,2,1
666,0.979573909,0.380113913,0,0.795739087,666,0.981373909,0.527451662,0.527490179,0.379990873,0.528557738,0,0,1,1,2,1
667,0.978858036,0.356016966,0,0.788580357,667,0.981373909,0.527451662,0.527490179,0.304855952,0.528557738,0,0,1,1,3,1
668,0.979926587,0.351978581,0,0.799265873,668,0.981373909,0.526413467,0.527490179,0.378192361,0.528557738,0,0,1,1,2,1
669,0.981431548,0.374352309,0,0.814315476,669,0.981431548,0.524972495,0.527490179,0.377329266,0.528557738,0,0,1,1,2,1
670,0.98121627,0.368751462,0,0.812162698,670,0.981431548,0.526069717,0.527490179,0.307396528,0.528557738,0,0,1,1,3,1
671,0.980067262,0.369678679,0,0.800672619,671,0.981431548,0.526097495,0.527490179,0.379724901,0.528557738,0,0,1,1,2,1
672,0.98114127,0.387333206,0,0.811412698,672,0.981431548,0.525982912,0.527490179,0.379724901,0.528557738,0,0,1,1,2,1
673,0.979892857,0.37279162,0,0.798928571,673,0.981431548,0.526075992,0.527490179,0.381478968,0.528557738,0,0,1,1,2,1
674,0.981151984,0.379430216,0,0.811519841,674,0.981431548,0.527054539,0.527490179,0.381437302,0.528557738,0,0,1,1,2,1
675,0.979817857,0.375361813,0,0.798178571,675,0.981431548,0.528750397,0.528750397,0.381541468,0.528557738,0,0,1,1,2,1
676,0.980412599,0.368860065,0,0.804125992,676,0.981431548,0.526743527,0.528750397,0.381362302,0.528557738,0,0,1,1,2,1
677,0.98127877,0.359910993,0,0.812787698,677,0.981431548,0.527988194,0.528750397,0.379759623,0.528557738,0,0,1,1,2,1
678,0.981313492,0.368906529,0,0.813134921,678,0.981431548,0.526524405,0.528750397,0.37874623,0.528557738,0,0,1,1,2,1
679,0.980983135,0.358425596,0,0.809831349,679,0.981431548,0.527276389,0.528750397,0.38041746,0.528557738,0,0,1,1,2,1
680,0.980442163,0.356534036,0,0.804421627,680,0.981431548,0.527876091,0.528750397,0.380571627,0.528557738,0,0,1,1,2,1
681,0.981183929,0.35273073,0,0.811839286,681,0.981431548,0.528312599,0.528750397,0.380627183,0.528557738,0,0,1,1,2,1
682,0.981188393,0.360231466,0,0.811883929,682,0.981431548,0.528307044,0.528750397,0.381292857,0.528557738,0,0,1,1,2,1
683,0.98066994,0.352742647,0,0.806699405,683,0.981431548,0.527665179,0.528750397,0.381292857,0.528557738,0,0,1,1,2,1
684,0.982021627,0.352424993,0,0.82021627,684,0.982021627,0.52852252,0.528750397,0.381292857,0.528557738,0,0,1,1,2,1
685,0.982021627,0.369188725,0,0.82021627,685,0.982021627,0.52775754,0.528750397,0.381009722,0.528557738,0,0,1,1,2,1
686,0.982021627,0.388780809,0,0.82021627,686,0.982021627,0.977008036,0.977008036,0.380681349,0.528557738,0,0,0,0,2,1
687,0.981090278,0.360093018,0,0.810902778,687,0.982021627,0.527878571,0.977008036,0.377914881,0.528557738,0,0,1,0,2,1
688,0.98156002,0.383473087,0,0.815600198,688,0.982021627,0.978066071,0.978066071,0.379704067,0.528557738,0,0,0,0,2,1
689,0.980306349,0.385023642,0,0.803063492,689,0.982021627,0.528943056,0.978066071,0.379633135,0.528557738,0,0,1,0,2,1
690,0.981065278,0.357447706,0,0.810652778,690,0.982021627,0.977220337,0.978066071,0.38152004,0.528557738,0,0,0,0,2,1
691,0.981314286,0.408115335,0,0.813142857,691,0.982021627,0.978859722,0.978859722,0.380337996,0.528557738,0,0,0,0,2,1
692,0.98156002,0.372868575,0,0.815600198,692,0.982021627,0.978684003,0.978859722,0.37975129,0.528557738,0,0,0,0,2,1
693,0.98127877,0.374403985,0,0.812787698,693,0.982021627,0.978035317,0.978859722,0.378944444,0.528557738,0,0,0,0,2,1
694,0.981805556,0.399946708,0,0.818055556,694,0.982021627,0.977518725,0.978859722,0.379104167,0.528557738,0,0,0,0,2,1
695,0.98127877,0.463963111,0,0.812787698,695,0.982021627,0.977823016,0.978859722,0.378494742,0.528557738,0,0,0,0,2,1
696,0.981437798,0.465177616,0,0.814377976,696,0.982021627,0.97807996,0.978859722,0.377479365,0.528557738,0,0,0,0,2,1
697,0.981970734,0.482126221,0,0.819707341,697,0.982021627,0.978684003,0.978859722,0.380076091,0.528557738,0,0,0,0,2,1
698,0.982332341,0.440847236,0,0.823323413,698,0.982332341,0.978684003,0.978859722,0.379333433,0.528557738,0,0,0,0,2,1
699,0.981195437,0.405124635,0,0.811954365,699,0.982332341,0.978451488,0.978859722,0.375428571,0.528557738,0,0,0,0,2,1
700,0.982394841,0.36241758,0,0.823948413,700,0.982394841,0.979256548,0.979256548,0.378336409,0.528557738,0,0,0,0,2,1
701,0.981387401,0.357826212,0,0.813874008,701,0.982394841,0.979256548,0.979256548,0.378853671,0.528557738,0,0,0,0,2,1
702,0.981747222,0.33330808,0,0.817472222,702,0.982394841,0.97920744,0.979256548,0.377980159,0.528557738,0,0,0,0,2,1
703,0.98131002,0.331739501,0,0.813100198,703,0.982394841,0.979092857,0.979256548,0.376780754,0.528557738,0,0,0,0,2,1
704,0.981244048,0.321766682,0,0.812440476,704,0.982394841,0.978824008,0.979256548,0.377308532,0.528557738,0,0,0,0,2,1
705,0.980550198,0.33327959,0,0.805501984,705,0.982394841,0.978968849,0.979256548,0.377719147,0.528557738,0,0,0,0,2,1
706,0.981379663,0.328055322,0,0.813796627,706,0.982394841,0.980148413,0.980148413,0.305359921,0.528557738,0,0,0,0,3,1
707,0.98115377,0.340946697,0,0.811537698,707,0.982394841,0.978006523,0.980148413,0.303439087,0.528557738,0,0,0,0,3,1
708,0.98181002,0.34521236,0,0.818100198,708,0.982394841,0.978087401,0.980148413,0.303494643,0.528557738,0,0,0,0,3,1
709,0.982133631,0.357629763,0,0.82133631,709,0.982394841,0.979047718,0.980148413,0.303026091,0.528557738,0,0,0,0,3,1
710,0.98156002,0.347490091,0,0.815600198,710,0.982394841,0.978325496,0.980148413,0.378271627,0.528557738,0,0,0,0,2,1
711,0.98156002,0.356237856,0,0.815600198,711,0.982394841,0.97885625,0.980148413,0.305237004,0.528557738,0,0,0,0,3,1
712,0.981688591,0.325446535,0,0.816885913,712,0.982394841,0.978722197,0.980148413,0.379753075,0.528557738,0,0,0,0,2,1
713,0.98156002,0.341025773,0,0.815600198,713,0.982394841,0.978142956,0.980148413,0.378241369,0.528557738,0,0,0,0,2,1
714,0.978662798,0.323682758,0,0.786627976,714,0.982394841,0.97802996,0.980148413,0.37824256,0.528557738,0,0,0,0,2,1
715,0.979374008,0.336853509,0,0.793740079,715,0.982394841,0.978729266,0.980148413,0.380906349,0.528557738,0,0,0,0,2,1
716,0.978156349,0.309802701,0,0.781563492,716,0.982394841,0.978417758,0.980148413,0.378156746,0.528557738,0,0,0,0,2,1
717,0.980866567,0.312954778,0,0.808665675,717,0.982394841,0.97822996,0.980148413,0.378052877,0.528557738,0,0,0,0,2,1
718,0.980916567,0.32289218,0,0.809165675,718,0.982394841,0.978372619,0.980148413,0.380205258,0.528557738,0,0,0,0,2,1
719,0.98172252,0.351082371,0,0.817225198,719,0.982394841,0.977908829,0.980148413,0.303333135,0.528557738,0,0,0,0,3,1
720,0.981206349,0.325991347,0,0.812063492,720,0.982394841,0.978191567,0.980148413,0.381310913,0.528557738,0,0,0,0,2,1
721,0.981276786,0.312031589,0,0.812767857,721,0.982394841,0.977040774,0.980148413,0.305125794,0.528557738,0,0,0,0,3,1
722,0.980006151,0.310215397,0,0.800061508,722,0.982394841,0.977253844,0.980148413,0.303181052,0.528557738,0,0,0,0,3,1
723,0.530044048,0.287878384,1,0.800440476,723,0.982394841,0.977837798,0.980148413,0.379282044,0.528557738,1,0,0,0,2,1
724,0.978982143,0.281460077,0,0.789821429,724,0.982394841,0.977717857,0.980148413,0.379135218,0.528557738,0,0,0,0,2,1
725,0.976589955,0.277648312,0,0.765899554,725,0.982394841,0.977106126,0.980148413,0.379277579,0.528557738,0,0,0,0,2,1
726,0.979364881,0.288712079,0,0.79364881,726,0.982394841,0.977694444,0.980148413,0.30614871,0.528557738,0,0,0,0,3,1
727,0.977774901,0.285463447,0,0.777749008,727,0.982394841,0.977502356,0.980148413,0.380371825,0.528557738,0,0,0,0,2,1
728,0.977683631,0.288172021,0,0.77683631,728,0.982394841,0.977952579,0.980148413,0.380054762,0.528557738,0,0,0,0,2,1
729,0.977262698,0.312271825,0,0.772626984,729,0.982394841,0.978316369,0.980148413,0.304067758,0.528557738,0,0,0,0,3,1
730,0.978711508,0.313482349,0,0.787115079,730,0.982394841,0.978424008,0.980148413,0.304335615,0.528557738,0,0,0,0,3,1
731,0.979219742,0.323139823,0,0.792197421,731,0.982394841,0.978507341,0.980148413,0.378045933,0.528557738,0,0,0,0,2,1
732,0.97865119,0.35101048,0,0.786511905,732,0.982394841,0.978532341,0.980148413,0.378033234,0.528557738,0,0,0,0,2,1
733,0.980155655,0.337300945,0,0.801556548,733,0.982394841,0.978844345,0.980148413,0.37788879,0.528557738,0,0,0,0,2,1
734,0.980127877,0.339517564,0,0.80127877,734,0.982394841,0.978258606,0.980148413,0.304361409,0.528557738,0,0,0,0,3,1
735,0.979881746,0.347134602,0,0.79881746,735,0.982394841,0.977827083,0.980148413,0.380897123,0.528557738,0,0,0,0,2,1
736,0.975432813,0.317683668,0,0.754328125,736,0.982394841,0.978826687,0.980148413,0.37981379,0.528557738,0,0,0,0,2,1
737,0.979881746,0.318860302,0,0.79881746,737,0.982394841,0.977707341,0.980148413,0.378766865,0.528557738,0,0,0,0,2,1
738,0.979881746,0.300524592,0,0.79881746,738,0.982394841,0.978331151,0.980148413,0.377275794,0.528557738,0,0,0,0,2,1
739,0.979681845,0.304858738,0,0.796818452,739,0.982394841,0.978474008,0.980148413,0.52560754,0.528557738,0,0,0,0,1,1
740,0.98039494,0.302565689,0,0.803949405,740,0.982394841,0.977368428,0.980148413,0.52560754,0.528557738,0,0,0,0,1,1
741,0.529667163,0.295786263,1,0.796671627,741,0.982394841,0.978874405,0.980148413,0.524242361,0.528557738,1,0,0,0,1,1
742,0.980248214,0.313905669,0,0.802482143,742,0.982394841,0.978383234,0.980148413,0.524481548,0.528557738,0,0,0,0,1,1
743,0.977056944,0.28742584,0,0.770569444,743,0.982394841,0.979921329,0.980148413,0.378855456,0.528557738,0,0,0,0,2,1
744,0.978667063,0.271993624,0,0.786670635,744,0.982394841,0.978218849,0.980148413,0.379828274,0.528557738,0,0,0,0,2,1
745,0.528955357,0.254570561,1,0.789553571,745,0.982394841,0.978477976,0.980148413,0.380563393,0.528557738,1,0,0,0,2,1
746,0.529149008,0.240126429,1,0.791490079,746,0.982394841,0.978438294,0.980148413,0.375754365,0.528557738,1,0,0,0,2,1
747,0.526392758,0.226078068,1,0.763927579,747,0.982394841,0.978954167,0.980148413,0.379212599,0.528557738,1,0,0,0,2,1
748,0.978558433,0.236975572,0,0.785584325,748,0.982394841,0.97890625,0.980148413,0.376722222,0.528557738,0,0,0,0,2,1
749,0.978558433,0.264560555,0,0.785584325,749,0.982394841,0.979308036,0.980148413,0.378235119,0.528557738,0,0,0,0,2,1
750,0.978813889,0.271701923,0,0.788138889,750,0.982394841,0.979372817,0.980148413,0.378285119,0.528557738,0,0,0,0,2,1
751,0.97784871,0.285446401,0,0.778487103,751,0.982394841,0.980121825,0.980148413,0.303446131,0.528557738,0,0,0,0,3,1
752,0.979185417,0.281239039,0,0.791854167,752,0.982394841,0.978541171,0.980148413,0.378608135,0.528557738,0,0,0,0,2,1
753,0.975280531,0.29373266,0,0.752805308,753,0.982394841,0.980723016,0.980723016,0.378012798,0.528557738,0,0,0,0,2,1
754,0.976010813,0.287237343,0,0.760108135,754,0.982394841,0.979141865,0.980723016,0.379029365,0.528557738,0,0,0,0,2,1
755,0.978456746,0.301964706,0,0.78456746,755,0.982394841,0.980034226,0.980723016,0.378122024,0.528557738,0,0,0,0,2,1
756,0.97711756,0.293892733,0,0.771175595,756,0.982394841,0.980034226,0.980723016,0.380125794,0.528557738,0,0,0,0,2,1
757,0.97464313,0.290803665,0,0.7464313,757,0.982394841,0.97968006,0.980723016,0.380125794,0.528557738,0,0,0,0,2,1
758,0.529540774,0.277617227,1,0.795407738,758,0.982394841,0.979313988,0.980723016,0.379229167,0.528557738,1,0,0,0,2,1
759,0.977699107,0.274397476,0,0.776991071,759,0.982394841,0.979305655,0.980723016,0.381136905,0.528557738,0,0,0,0,2,1
760,0.979778274,0.262719452,0,0.797782738,760,0.982394841,0.980477183,0.980723016,0.379964683,0.528557738,0,0,0,0,2,1
761,0.979237004,0.261819105,0,0.79237004,761,0.982394841,0.980386607,0.980723016,0.379096925,0.528557738,0,0,0,0,2,1
762,0.978562401,0.258851706,0,0.785624008,762,0.982394841,0.979542659,0.980723016,0.527079067,0.528557738,0,0,0,0,1,1
763,0.978830754,0.268556542,0,0.78830754,763,0.982394841,0.980905754,0.980905754,0.379401786,0.528557738,0,0,0,0,2,1
764,0.529851091,0.262286861,1,0.798510913,764,0.982394841,0.979926091,0.980905754,0.379561607,0.528557738,1,0,0,0,2,1
765,0.979199306,0.28256951,0,0.791993056,765,0.982394841,0.97987004,0.980905754,0.379530357,0.528557738,0,0,0,0,2,1
766,0.9782125,0.300701407,0,0.782125,766,0.982394841,0.979828373,0.980905754,0.379422421,0.528557738,0,0,0,0,2,1
767,0.979501091,0.291420818,0,0.795010913,767,0.982394841,0.981094246,0.981094246,0.529081448,0.529081448,0,0,0,0,1,1
768,0.977774206,0.279609229,0,0.777742063,768,0.982394841,0.97999504,0.981094246,0.379070437,0.529081448,0,0,0,0,2,1
769,0.978329663,0.299113069,0,0.783296627,769,0.982394841,0.979516369,0.981094246,0.379404067,0.529081448,0,0,0,0,2,1
770,0.976088194,0.279802008,0,0.760881944,770,0.982394841,0.97999504,0.981094246,0.380000099,0.529081448,0,0,0,0,2,1
771,0.978820833,0.261198039,0,0.788208333,771,0.982394841,0.980310516,0.981094246,0.379683829,0.529081448,0,0,0,0,2,1
772,0.978376389,0.280827992,0,0.783763889,772,0.982394841,0.979458333,0.981094246,0.378622024,0.529081448,0,0,0,0,2,1
773,0.979402183,0.268876608,0,0.794021825,773,0.982394841,0.979977183,0.981094246,0.378007837,0.529081448,0,0,0,0,2,1
774,0.529868452,0.266752562,1,0.798684524,774,0.982394841,0.97999504,0.981094246,0.379710813,0.529081448,1,0,0,0,2,1
775,0.52953006,0.277995697,1,0.795300595,775,0.982394841,0.980034226,0.981094246,0.37693869,0.529081448,1,0,0,0,2,1
776,0.98029504,0.290538904,0,0.802950397,776,0.982394841,0.980380456,0.981094246,0.379525099,0.529081448,0,0,0,0,2,1
777,0.979191369,0.303372248,0,0.79191369,777,0.982394841,0.979995536,0.981094246,0.377574405,0.529081448,0,0,0,0,2,1
778,0.979190972,0.322930466,0,0.791909722,778,0.982394841,0.979321726,0.981094246,0.379430754,0.529081448,0,0,0,0,2,1
779,0.980775198,0.316755165,0,0.807751984,779,0.982394841,0.980898313,0.981094246,0.37978254,0.529081448,0,0,0,0,2,1
780,0.978801984,0.322486505,0,0.788019841,780,0.982394841,0.98046379,0.981094246,0.380141171,0.529081448,0,0,0,0,2,1
781,0.979602083,0.333762226,0,0.796020833,781,0.982394841,0.979516369,0.981094246,0.380207242,0.529081448,0,0,0,0,2,1
782,0.979236012,0.333256689,0,0.792360119,782,0.982394841,0.98096627,0.981094246,0.380151885,0.529081448,0,0,0,0,2,1
783,0.979951786,0.322238734,0,0.799517857,783,0.982394841,0.977986905,0.981094246,0.380151885,0.529081448,0,0,0,0,2,1
784,0.979694345,0.308893169,0,0.796943452,784,0.982394841,0.979370536,0.981094246,0.380141171,0.529081448,0,0,0,0,2,1
785,0.978234028,0.308969321,0,0.782340278,785,0.982394841,0.980271825,0.981094246,0.379901885,0.529081448,0,0,0,0,2,1
786,0.978978571,0.335059809,0,0.789785714,786,0.982394841,0.98046379,0.981094246,0.37988879,0.529081448,0,0,0,0,2,1
787,0.529306647,0.297483662,1,0.793066468,787,0.982394841,0.980396825,0.981094246,0.380073313,0.529081448,1,0,0,0,2,1
788,0.978271726,0.294507434,0,0.782717262,788,0.982394841,0.979308036,0.981094246,0.379611409,0.529081448,0,0,0,0,2,1
789,0.978271726,0.30391567,0,0.782717262,789,0.982394841,0.979391369,0.981094246,0.379611409,0.529081448,0,0,0,0,2,1
790,0.530127778,0.279817107,1,0.801277778,790,0.982394841,0.979784226,0.981094246,0.379610813,0.529081448,1,0,0,0,2,1
791,0.977627083,0.297364759,0,0.776270833,791,0.982394841,0.979786706,0.981094246,0.380012599,0.529081448,0,0,0,0,2,1
792,0.978636508,0.306464722,0,0.786365079,792,0.982394841,0.97981756,0.981094246,0.379759028,0.529081448,0,0,0,0,2,1
793,0.97794494,0.296840868,0,0.779449405,793,0.982394841,0.980466567,0.981094246,0.380062599,0.529081448,0,0,0,0,2,1
794,0.97822371,0.302025447,0,0.782237103,794,0.982394841,0.980668948,0.981094246,0.379947421,0.529081448,0,0,0,0,2,1
795,0.52867619,0.287678448,1,0.786761905,795,0.982394841,0.979904762,0.981094246,0.379542956,0.529081448,1,0,0,0,2,1
796,0.979084623,0.320049479,0,0.79084623,796,0.982394841,0.980436012,0.981094246,0.377517956,0.529081448,0,0,0,0,2,1
797,0.977658829,0.326860173,0,0.776588294,797,0.982394841,0.980217262,0.981094246,0.37851131,0.529081448,0,0,0,0,2,1
798,0.977658829,0.337383673,0,0.776588294,798,0.982394841,0.980386409,0.981094246,0.380066171,0.529081448,0,0,0,0,2,1
799,0.977855754,0.342636481,0,0.77855754,799,0.982394841,0.980748016,0.981094246,0.379637897,0.529081448,0,0,0,0,2,1
800,0.977181548,0.346253234,0,0.771815476,800,0.982394841,0.980753571,0.981094246,0.526277976,0.529081448,0,0,0,0,1,1
